Time;Phase;Step;Task;Vis;AreaX;AreaZ;AreaTotal;PositionXPlayer;PositionZPlayer;PositionXHead;PositionYHead;PositionZHead;RotationHead
20200818153119;1;1;;;0,6875;0,5875;1,615625;0;0;0,1151768;1,351012;-0,1574722;(0,0, -0,1, 1,0)
20200818153121;1;2;;;0,6875;0,5875;1,615625;0;0;0,1128794;1,378048;-0,1806027;(-0,1, 0,2, 1,0)
20200818153123;1;2;;;0,6875;0,5875;1,615625;0;0;0,126813;1,380142;-0,1550413;(0,0, 0,4, 0,9)
20200818153125;1;2;;;0,6875;0,5875;1,615625;0;0;0,1273589;1,364506;-0,1533485;(0,0, 0,1, 1,0)
20200818153127;1;2;;;0,6875;0,5875;1,615625;0;0;0,1183552;1,354032;-0,1596788;(0,0, -0,1, 1,0)
20200818153129;1;2;;;0,6875;0,5875;1,615625;0;0;0,1121197;1,385109;-0,1714928;(-0,1, 0,4, 0,9)
20200818153131;1;2;;;0,6875;0,5875;1,615625;0;0;0,1256044;1,385825;-0,1694126;(0,0, 0,4, 0,9)
20200818153133;1;2;;;0,6875;0,5875;1,615625;0;0;0,119825;1,380078;-0,1618025;(0,0, 0,3, 0,9)
20200818153135;1;3;;;0,6875;0,5875;1,615625;0;0;0,1094737;1,365599;-0,1603603;(-0,1, 0,1, 1,0)
20200818153137;1;3;;;0,6875;0,5875;1,615625;0;0;0,1221273;1,384427;-0,1670294;(0,0, 0,4, 0,9)
20200818153139;1;3;;;0,6875;0,5875;1,615625;0;0;0,119055;1,373357;-0,1650844;(0,0, 0,2, 1,0)
20200818153141;1;3;;;0,6875;0,5875;1,615625;0;0;0,1108764;1,359593;-0,1641004;(-0,1, 0,0, 1,0)
20200818153143;1;3;;;0,6875;0,5875;1,615625;0;0;0,1020846;1,363093;-0,1670711;(-0,2, 0,1, 1,0)
20200818153145;1;3;;;0,6875;0,5875;1,615625;0;0;0,07667205;1,350914;-0,1641879;(-0,4, -0,1, 0,9)
20200818153147;1;3;;;0,6875;0,5875;1,615625;0;0;0,1161509;1,38648;-0,1728128;(0,0, 0,5, 0,9)
20200818153149;1;3;;;0,6875;0,5875;1,615625;0;0;0,1225316;1,382358;-0,1650284;(0,1, 0,4, 0,9)
20200818153151;1;3;;;0,6875;0,5875;1,615625;0;0;0,132185;1,384179;-0,1685316;(0,1, 0,4, 0,9)
20200818153153;1;3;;;0,6875;0,5875;1,615625;0;0;0,1209846;1,380534;-0,1651052;(0,0, 0,4, 0,9)
20200818153155;1;3;;;0,6875;0,5875;1,615625;0;0;0,1194593;1,37988;-0,1642302;(0,0, 0,4, 0,9)
20200818153157;1;3;;;0,6875;0,5875;1,615625;0;0;0,1385572;1,378789;-0,1594431;(0,1, 0,4, 0,9)
20200818153159;1;3;;;0,6875;0,5875;1,615625;0;0;0,1241146;1,341056;-0,1381566;(0,0, -0,2, 1,0)
20200818153201;1;3;;;0,6875;0,5875;1,615625;0;0;0,1199488;1,379937;-0,1701305;(0,0, 0,5, 0,9)
20200818153203;1;3;;;0,6875;0,5875;1,615625;0;0;0,1144564;1,353971;-0,1583139;(-0,2, -0,1, 1,0)
20200818153205;1;3;;;0,6875;0,5875;1,615625;0;0;0,1173731;1,367244;-0,1624017;(-0,1, 0,1, 1,0)
20200818153207;1;4;;;0,6875;0,5875;1,615625;0;0;0,1239983;1,384854;-0,1754291;(0,0, 0,4, 0,9)
20200818153209;1;4;;;0,6875;0,5875;1,615625;0;0;0,1283771;1,381714;-0,1634055;(0,0, 0,4, 0,9)
20200818153211;1;4;;;0,6875;0,5875;1,615625;0;0;0,144594;1,379696;-0,1619359;(0,1, 0,4, 0,9)
20200818153213;1;4;;;0,6875;0,5875;1,615625;0;0;0,1294595;1,379513;-0,1618094;(0,0, 0,4, 0,9)
20200818153215;1;4;;;0,6875;0,5875;1,615625;0;0;0,1190828;1,358041;-0,151512;(-0,1, 0,0, 1,0)
